cveID,commitID,commitMessage
CVE-2014-3189,1a2fd6cd9275d2fdd909c2f867ae57744bfa4e49,"Remove base/move.h

It's the same thing as DISALLOW_COPY_AND_ASSIGN now anyway.

BUG=566182

Committed: https://crrev.com/bb5161ab7ad524a9bced788f8099e786946f3a44
Review-Url: https://codereview.chromium.org/2038273002
Cr-Original-Commit-Position: refs/heads/master@{#398237}
Cr-Commit-Position: refs/heads/master@{#398384}"
CVE-2014-3190,69d556efff99f5d4d218d3fdb0b5d498b4c0a588,"Hide sections by default in settings browser tests

BUG=none
R=stevenjb@chromium.org

Review-Url: https://codereview.chromium.org/2073073004
Cr-Commit-Position: refs/heads/master@{#400476}"
CVE-2014-3191,11a4cc4a6d6e665d9a118fada4b7c658d6f70d95,"Defer call to updateWidgetPositions() outside of RenderLayerScrollableArea.

updateWidgetPositions() can destroy the render tree, so it should never
be called from inside RenderLayerScrollableArea. Leaving it there allows
for the potential of use-after-free bugs.

BUG=402407
R=vollick@chromium.org

Review URL: https://codereview.chromium.org/490473003

git-svn-id: svn://svn.chromium.org/blink/trunk@180681 bbb929c8-8fbe-4397-9dbb-9b2b20218538"
CVE-2014-3192,0466de340a7a064c46bff03dbf2da2024342de32,"[Third Party] Add ow2-asm jars to Chromium.

These jars are dependencies for Robolectric 3.0.

BUG=522043

Review-Url: https://codereview.chromium.org/2049563002
Cr-Commit-Position: refs/heads/master@{#403276}"
CVE-2014-3193,ae57a55d4e10ca7d613cbdfceaf834b64dfe9c7d,"Bind key for toggleBrailleCaptions

BUG=617668
CQ_INCLUDE_TRYBOTS=tryserver.chromium.linux:closure_compilation

Review-Url: https://codereview.chromium.org/2066633002
Cr-Commit-Position: refs/heads/master@{#399655}"
CVE-2014-3194,05c619eb6e7dac046afc72c0d5381856f87fb421,"exo: Reduce side-effects of dynamic activation code.

This code exists for clients that need to managed their own system
modal dialogs. Since the addition of the remote surface API we
can limit the impact of this to surfaces created for system modal
container.

BUG=29528396

Review-Url: https://codereview.chromium.org/2084023003
Cr-Commit-Position: refs/heads/master@{#401115}"
CVE-2014-3195,183615d125816b996710f8aa282c42bdeb73168e,"Add text-combine-upright-compression-007.html into TestExpectations and LeakExpectations

BUG=594309,553838
TBR=cbiesinger

Review-Url: https://codereview.chromium.org/2115773002
Cr-Commit-Position: refs/heads/master@{#403409}"
CVE-2014-3196,fa16e7990bcbe4c1234bc62df0330f8bcece07fe,"[Sync] Android: test that opening sync settings doesn't start backend.

BUG=480604

Review URL: https://codereview.chromium.org/1223163002

Cr-Commit-Position: refs/heads/master@{#338538}"
CVE-2014-3197,ea2730123956cc7cd538919573330f7c3dccb493,"Saved addresses and credit cards can be removed from md-settings.

BUG=607348,607347
CQ_INCLUDE_TRYBOTS=tryserver.chromium.linux:closure_compilation

Review-Url: https://codereview.chromium.org/2008273003
Cr-Commit-Position: refs/heads/master@{#396544}"
CVE-2014-3198,9b04ffd8e7a07e9b2947fe5b71acf85dff38a63f,"Let PDFium handle event when there is not yet a visible page.

Speculative fix for 415307. CF will confirm.
The stack trace for that bug indicates an attempt to index by -1, which is consistent with no visible page.

BUG=415307

Review URL: https://codereview.chromium.org/560133004

Cr-Commit-Position: refs/heads/master@{#295421}"
CVE-2014-3199,0fe758fd6d99cadd1a533018e5ccce602a8b6cd5,"Fix expectations for debian deps.

The change is due to launching LTO ([1], [2]) on Linux, which eliminated
some of the unused symbols deps, thus decreasing the effective version
of libdbus-1-3 Chrome depends on.

BUG=453195

[1] http://llvm.org/docs/LinkTimeOptimization.html
[2] https://codereview.chromium.org/2003733004

(actually try bots had run; the line below is to bypass a slow flaky bot)
NOTRY=true

Review-Url: https://codereview.chromium.org/2003143002
Cr-Commit-Position: refs/heads/master@{#395411}"
CVE-2014-3200,c0947dabeaa10da67798c1bbc668dca4b280cad5,"[Contextual Search] Change ""Now on Tap"" to ""Contextual Cards""

BUG=644934

Review-Url: https://codereview.chromium.org/2361163003
Cr-Commit-Position: refs/heads/master@{#420899}"
"CVE-2014-[6271, 7169, 7186, 7187]",4fa6dcdc7ef0f0bf608a40a4c3d01eca5a724142,"Roll WebGL 3d0e045..2e13422

https://chromium.googlesource.com/external/khronosgroup/webgl.git/+log/3d0e045..2e13422

BUG=

TEST=bots

CQ_INCLUDE_TRYBOTS=master.tryserver.chromium.win:win_optional_gpu_tests_rel;master.tryserver.chromium.mac:mac_optional_gpu_tests_rel;master.tryserver.chromium.linux:linux_optional_gpu_tests_rel;master.tryserver.chromium.android:android_optional_gpu_tests_rel

Review-Url: https://codereview.chromium.org/2310243003
Cr-Commit-Position: refs/heads/master@{#417329}"
CVE-2014-3178,2daffdccc85520a52ddfaaf8739b3d08517ff1a9,"Flip 'Google Chrome Mac' builder on chromium.chrome back to GYP.

Looks like dump_syms is broken ...

TBR=rsesek@chromium.org, mark@chromium.org
NOTRY=true
BUG=622406

Review-Url: https://codereview.chromium.org/2083383004
Cr-Commit-Position: refs/heads/master@{#401362}"
CVE-2014-3179,d800220da9f744779f1989e2092c88770adcd20a,"Remove blink::ReadableStream

This CL removes two stable runtime enabled flags
 - ResponseConstructedWithReadableStream
 - ResponseBodyWithV8ExtraStream
and related code including blink::ReadableStream.

BUG=613435

Review-Url: https://codereview.chromium.org/2227403002
Cr-Commit-Position: refs/heads/master@{#411014}"
"CVE-2014-3176, CVE-2014-3177",2f663de43634c1197a7a2ed8afc12cb6dc565bd0,"ozone: fix crash when running video decode unittests.

In GLSurfaceOzoneSurfacelessSurfaceImpl::Destroy, if the previous
context was NULL, do not make it current.

BUG=chromium:602921
TEST=Run vda unittests on oak.

Review URL: https://codereview.chromium.org/1887563002

Cr-Commit-Position: refs/heads/master@{#386988}"
CVE-2014-3168,f592cf6a66b63decc7e7093b36501229a5de1f1d,"SVG: Moving animating <svg> to other iframe should not crash.

Moving SVGSVGElement with its SMILTimeContainer already started caused crash before this patch.
|SVGDocumentExtentions::startAnimations()| calls begin() against all SMILTimeContainers in the document, but the SMILTimeContainer for <svg> moved from other document may be already started.

BUG=369860

Review URL: https://codereview.chromium.org/290353002

git-svn-id: svn://svn.chromium.org/blink/trunk@174338 bbb929c8-8fbe-4397-9dbb-9b2b20218538"
CVE-2014-3169,e3a55f8fe3980f561aaba28e1a593d7ad020653b,"[Extensions UI Mac] Fix a bug with popped out actions' highlighted state

Fix a bug where popped out actions wouldn't clear their highlighted
state and add a couple of tests to protect against regression.

BUG=601249

Review URL: https://codereview.chromium.org/1888133002

Cr-Commit-Position: refs/heads/master@{#387389}"
CVE-2014-3170,80d5aa4a1de9107d1442480b8ea9ba06feff2be2,"Don't allow null bytes in hosts of host permissions.

BUG=390624
TEST=Load the sample manifest from the bug, comment #9. It should fail to load.

Review URL: https://codereview.chromium.org/416263002

git-svn-id: svn://svn.chromium.org/chrome/trunk/src@285492 0039d316-1c4b-4281-b951-d872f2087c98"
CVE-2014-3171,d10a8dac48d3a9467e81c62cb45208344f4542db,"Replace further questionable HashMap::add usages in bindings

BUG=390928
R=dcarney@chromium.org

Review URL: https://codereview.chromium.org/411273002

git-svn-id: svn://svn.chromium.org/blink/trunk@178823 bbb929c8-8fbe-4397-9dbb-9b2b20218538"
CVE-2014-3172,684a212a93141908bcc10f4bc57f3edb53d2d21f,"Have the Debugger extension api check that it has access to the tab

Check PermissionsData::CanAccessTab() prior to attaching the debugger.

BUG=367567

Review URL: https://codereview.chromium.org/352523003

git-svn-id: svn://svn.chromium.org/chrome/trunk/src@280354 0039d316-1c4b-4281-b951-d872f2087c98"
CVE-2014-3173,ee7579229ff7e9e5ae28bf53aea069251499d7da,"Framebuffer clear() needs to consider the situation some draw buffers are disabled.

This is when we expose DrawBuffers extension.

BUG=376951
TEST=the attached test case, webgl conformance
R=kbr@chromium.org,bajones@chromium.org

Review URL: https://codereview.chromium.org/315283002

git-svn-id: svn://svn.chromium.org/chrome/trunk/src@275338 0039d316-1c4b-4281-b951-d872f2087c98"
CVE-2014-3174,c391f54a210dd792f140650b886e92480d8eaf9e,"Initialize value since calculateFinalValues may fail to do so.

Fix threading issue where updateCoefficientsIfNecessary was not always
called from the audio thread. This causes the value not to be
initialized.

Thus,

o Initialize the variable to some value, just in case.
o Split updateCoefficientsIfNecessary into two functions with the code
  that sets the coefficients pulled out in to the new function
  updateCoefficients.
o Simplify updateCoefficientsIfNecessary since useSmoothing was always
  true, and forceUpdate is not longer needed.
o Add process lock to prevent the audio thread from updating the
  coefficients while they are being read in the main thread. The audio
  thread will update them the next time around.
o Make getFrequencyResponse set the lock while reading the
  coefficients of the biquad in preparation for computing the
  frequency response.

BUG=389219

Review URL: https://codereview.chromium.org/354213002

git-svn-id: svn://svn.chromium.org/blink/trunk@177250 bbb929c8-8fbe-4397-9dbb-9b2b20218538"
CVE-2014-3175,4843d98517bd37e5940cd04627c6cfd2ac774d11,"Remove clock resolution page load histograms.

These were temporary metrics intended to understand whether high/low
resolution clocks adversely impact page load metrics. After collecting a few
months of data it was determined that clock resolution doesn't adversely
impact our metrics, and it that these histograms were no longer needed.

BUG=394757

Review-Url: https://codereview.chromium.org/2155143003
Cr-Commit-Position: refs/heads/master@{#406143}"
CVE-2014-3165,281d13f018a313672f4117971bf03986de99b481,"Log extra information when the SSL handshake completes.

I've gotten pretty good at extracting this from the logs when there is
data associated with it, but it's kind of silly to have to do that.

BUG=484695

Review-Url: https://codereview.chromium.org/1928713002
Cr-Commit-Position: refs/heads/master@{#390174}"
CVE-2014-3166,6f680f548f24b12a47c17f0701545a1b2dfb7ae2,"Deflake inspector/layers/layer-compositing-reasons.html

BUG=618693

Review-Url: https://codereview.chromium.org/2048133004
Cr-Commit-Position: refs/heads/master@{#398925}"
CVE-2014-3167,44f1431b20c16d8f8da0ce8ff7bbf2adddcdd785,"Avoid using forced layout to trigger paint invalidation for SVG containers

Currently, SVG containers in the LayoutObject hierarchy force layout of
their children if the transform changes. The main reason for this is to
trigger paint invalidation of the subtree. In some cases - changes to the
scale factor - there are other reasons to trigger layout, like computing
a new scale factor for <text> or re-layout nodes with non-scaling stroke.

Compute a ""scale-factor change"" in addition to the ""transform change""
already computed, then use this new signal to determine if layout should
be forced for the subtree. Trigger paint invalidation using the
LayoutObject flags instead.

The downside to this is that paint invalidation will walk into ""hidden""
containers which rarely require repaint (since they are not technically
visible). This will hopefully be rectified in a follow-up CL.

For the testcase from 603850, this essentially eliminates the cost of
layout (from ~350ms to ~0ms on authors machine; layout cost is related
to text metrics recalculation), bumping frame rate significantly.

BUG=603956,603850

Review-Url: https://codereview.chromium.org/1996543002
Cr-Commit-Position: refs/heads/master@{#400950}"
CVE-2014-3160,ee281f7cac9df44fe241a37f188b28be8845ded0,"Enforce SVG image security rules

SVG images have unique security rules that prevent them from loading
any external resources. This patch enforces these rules in
ResourceFetcher::canRequest for all non-data-uri resources. This locks
down our SVG resource handling and fixes two security bugs.

In the case of SVG images that reference other images, we had a bug
where a cached subresource would be used directly from the cache.
This has been fixed because the canRequest check occurs before we use
cached resources.

In the case of SVG images that use CSS imports, we had a bug where
imports were blindly requested. This has been fixed by stopping all
non-data-uri requests in SVG images.

With this patch we now match Gecko's behavior on both testcases.

BUG=380885, 382296

Review URL: https://codereview.chromium.org/320763002

git-svn-id: svn://svn.chromium.org/blink/trunk@176084 bbb929c8-8fbe-4397-9dbb-9b2b20218538"
CVE-2014-3162,e98fa42ceeeb3b146186cf2676109190aece9881,"Don't link application support into shell client library

We have some application support code stuffed in
services/shell/public/cpp which exports symbols to be
fixed up at runtime by the runner for early process
initialization. Any dependents will in turn export these
symbols, often unnecessarily.

This removes these sources from the public/cpp target
and introduces a new application_support target for
Mojo binaries to link against.

BUG=611911
R=ben@chromium.org

Review-Url: https://codereview.chromium.org/1978083004
Cr-Commit-Position: refs/heads/master@{#393765}"
CVE-2014-3154,f14efc560a12a513696d6396413b138879dabd7a,"[FileAPI] Clean up WebFileSystemImpl before Blink shutdown

WebFileSystemImpl should not outlive V8 instance, since it may have references to V8.
This CL ensures it deleted before Blink shutdown.

BUG=369525

Review URL: https://codereview.chromium.org/270633009

git-svn-id: svn://svn.chromium.org/chrome/trunk/src@269345 0039d316-1c4b-4281-b951-d872f2087c98"
CVE-2014-3155,2025798e133f9adc49b65d017dbb5cb2c5cc74c9,"These can post callbacks which re-enter into SpdyWriteQueue.

BUG=369539

Review URL: https://codereview.chromium.org/265933007

git-svn-id: svn://svn.chromium.org/chrome/trunk/src@268730 0039d316-1c4b-4281-b951-d872f2087c98"
CVE-2014-3156,0b694217046d6b2bfa5814676e8615c18e6a45ff,"System Clipboard: Remove extraneous check for bitmap.getPixels()

Bug 369621 originally led to this check being introduced via
https://codereview.chromium.org/289573002/patch/40001/50002, but after
https://crrev.com/c/1345809, I'm not sure that it's still necessary.

This change succeeds when tested against the ""minimized test case"" provided in
crbug.com/369621 's description, but I'm unsure how to make the minimized test
case fail, so this doesn't prove that the change would succeed against the
fuzzer's test case (which originally filed the bug).

As I'm unable to view the relevant fuzzer test case, (see crbug.com/918705),
I don't know exactly what may have caused the fuzzer to fail. Therefore,
I've added a CHECK for the time being, so that we will be notified in canary
if my assumption was incorrect.

Bug: 369621
Change-Id: Ie9b47a4b38ba1ed47624de776015728e541d27f7
Reviewed-on: https://chromium-review.googlesource.com/c/1393436
Reviewed-by: Daniel Cheng <dcheng@chromium.org>
Reviewed-by: Kai Ninomiya <kainino@chromium.org>
Reviewed-by: Victor Costan <pwnall@chromium.org>
Commit-Queue: Victor Costan <pwnall@chromium.org>
Cr-Commit-Position: refs/heads/master@{#619591}"
CVE-2014-3157,96e8ffb4e805c7266a2fc1fbe0e470052019bad9,"Replicate FFmpeg's video frame allocation strategy.

This should avoid accidental overreads and overwrites due to our
VideoFrame's not being as large as FFmpeg expects.

BUG=368980
TEST=new regression test

Review URL: https://codereview.chromium.org/270193002

git-svn-id: svn://svn.chromium.org/chrome/trunk/src@268831 0039d316-1c4b-4281-b951-d872f2087c98"
CVE-2014-1740,fcdad2be07cb19e9f58b451599d14d2ff0b7b235,"Changing the media notification stop icon

Changing the old-styled stop icon for Chrome's media notifications from
'x' to square.

BUG=549719

Review URL: https://codereview.chromium.org/1412063010

Cr-Commit-Position: refs/heads/master@{#358038}"
CVE-2014-1741,7405a6243d55d229a2a6f13ad7396108a3f85ddd,"Only loop when AccountIdProvider can be used.

Do not loop when AccountIdProvider can not be used. Instead, send out notifications to clear previous requests, and set state to SEEDING_NOT_STARTED to allow upcoming requests trigger the operation. Verified by manually uninstall Google play service updates to make AccountIdProvider can not be used.

BUG=533311,532560

Review URL: https://codereview.chromium.org/1355023002

Cr-Commit-Position: refs/heads/master@{#349898}"
CVE-2014-1742,870f3e99a1282023753fe8d8aed90879cbc6838f,"Tracing: Add support for PII whitelisting of individual trace event arguments

R=dsinclair,shatch
BUG=546093

Review URL: https://codereview.chromium.org/1415013003

Cr-Commit-Position: refs/heads/master@{#356690}"
CVE-2014-1706,68a823dcd4e9c63a0d324bc96695fd010d734d87,"[CSS Grid Layout] Implement auto-margins alignment of grid items

The Grid Layout spec states that we must center items with auto margins,
so it will absorb any positive free space, both horiontal and vertical.

https://drafts.csswg.org/css-grid/#auto-margins

Besides, auto-margins imply that any alignment property in the same axis
will have no effect

BUG=79180, 249451, 376823

Review URL: https://codereview.chromium.org/1298623002

Cr-Commit-Position: refs/heads/master@{#351796}"
CVE-2014-1707,22171413466e1c3673022c572f06180e386481a7,"Adding omnibox to components on iOS.

BUG=459705

Review URL: https://codereview.chromium.org/1380073002

Cr-Commit-Position: refs/heads/master@{#351811}"
CVE-2014-1710,b71fc042e1124cda2ab51dfdacc2362da62779a6,"Add bounds validation to AsyncPixelTransfersCompletedQuery::End

BUG=351852
R=jbauman@chromium.org, jorgelo@chromium.org

Review URL: https://codereview.chromium.org/198253002

git-svn-id: svn://svn.chromium.org/chrome/trunk/src@256723 0039d316-1c4b-4281-b951-d872f2087c98"
CVE-2014-1713,f85a87ec670ad0fce9d98d90c9a705b72a288154,"document.location bindings fix

BUG=352374
R=jochen@chromium.org

Review URL: https://codereview.chromium.org/196343011

git-svn-id: svn://svn.chromium.org/blink/trunk@169176 bbb929c8-8fbe-4397-9dbb-9b2b20218538"
CVE-2014-1714,5b0d76edd5d6d4054b2e1263e23c852226c5f701,"Refactor ui::Clipboard::ObjectMap sanitization in ClipboardMsgFilter.

BUG=352395
R=tony@chromium.org
TBR=creis@chromium.org

Review URL: https://codereview.chromium.org/200523004

git-svn-id: svn://svn.chromium.org/chrome/trunk/src@257164 0039d316-1c4b-4281-b951-d872f2087c98"
CVE-2014-1715,ce70785c73a2b7cf2b34de0d8439ca31929b4743,"Consistently check if a block can handle pagination strut propagation.

https://codereview.chromium.org/1360753002 got it right for inline child
layout, but did nothing for block child layout.

BUG=329421
R=jchaffraix@chromium.org,leviw@chromium.org

Review URL: https://codereview.chromium.org/1387553002

Cr-Commit-Position: refs/heads/master@{#352429}"
CVE-2014-1700,d926098e2e2be270c80a5ba25ab8a611b80b8556,"Connect WebUSB client interface to the devices app

This provides a basic WebUSB client interface in
content/renderer. Most of the interface is unimplemented,
but this CL hooks up navigator.usb.getDevices() to the
browser's Mojo devices app to enumerate available USB
devices.

BUG=492204

Review URL: https://codereview.chromium.org/1293253002

Cr-Commit-Position: refs/heads/master@{#344881}"
CVE-2014-1700,1842dcb929820618efbc5fabda7c82d08846c25a,"Add cross-origin BindingsSecurity checks to 'EventTarget::dispatchEvent'.

BUG=342618

Review URL: https://codereview.chromium.org/150203016

git-svn-id: svn://svn.chromium.org/blink/trunk@166999 bbb929c8-8fbe-4397-9dbb-9b2b20218538"
CVE-2014-1700,318530d771586b39056c0da7b8bdad03469a0dc4,"Move smart deploy to tristate.

BUG=

Review URL: https://codereview.chromium.org/1149383006

Cr-Commit-Position: refs/heads/master@{#333058}"
CVE-2014-1703,0ebe983f1cfdd383a4954127f564b83a4fe4992f,"Remove fallback when requesting a single USB interface.

This reverts commit 2d475d0ed37bf8f19385537ad31e361f1b21624b. The
permission broker now supports opening devices that are partially
claimed through the OpenPath method and RequestPathAccess will always
fail for these devices so the fallback path from RequestPathAccess to
OpenPath is always taken.

BUG=500057

Review URL: https://codereview.chromium.org/1227313003

Cr-Commit-Position: refs/heads/master@{#338354}"
CVE-2014-1700,685c3980d31b5199924086b8c93a1ce751d24733,"content: Rename webkit_test_helpers.{cc,h} to blink_test_helpers.{cc,h}

Now that webkit/ is gone, we are preparing ourselves for the merge of
third_party/WebKit into //blink.

BUG=None
BUG=content_shell && content_unittests
R=avi@chromium.org

Review URL: https://codereview.chromium.org/1118183003

Cr-Commit-Position: refs/heads/master@{#328202}"
CVE-2014-1700,ee2e4879fc7df806647427ea9a7553c183de9702,"Re-land: telemetry: Add a page set for blink's memory usage measurement

Added decorator as a workaround for crbug.com/532075

Original description:

The page set will be used as metrics for tracking memory
reduction efforts on Blink. Details can be found at [1].

[1] https://docs.google.com/document/d/1zlGQkwkWEu5LUg-CrZHHRuhDtZcuvrRv8bjdC8-noaU/edit?usp=sharing

TBR=nednguyen,perezju
BUG=524338
CQ_EXTRA_TRYBOTS=tryserver.chromium.perf:android_nexus5_perf_bisect

Review URL: https://codereview.chromium.org/1343193002

Cr-Commit-Position: refs/heads/master@{#349079}"
CVE-2013-6649,70bcb6b3396a395e871e10b2ff883d92b8218e9f,"Avoid drawing SVG image content when the image is of zero size.

R=pdr
BUG=330420

Review URL: https://codereview.chromium.org/109753004

git-svn-id: svn://svn.chromium.org/blink/trunk@164536 bbb929c8-8fbe-4397-9dbb-9b2b20218538"
CVE-2013-6663,cace1e6998293b9b025d4bbdaf5cb5b6a1c2efb4,"Fix crash when resizing a view destroys the render tree

This is a simple fix for not holding a renderer across FrameView
resizes. Calling view->resize() can destroy renderers so this patch
updates SVGImage::setContainerSize to query the renderer after the
resize is complete. A similar issue does not exist for the dom tree
which is not destroyed.

BUG=344492

Review URL: https://codereview.chromium.org/178043006

git-svn-id: svn://svn.chromium.org/blink/trunk@168113 bbb929c8-8fbe-4397-9dbb-9b2b20218538"
CVE-2013-6663,fb5dce12f0462056fc9f66967b0f7b2b7bcd88f5,"One polymer_config.js to rule them all.

R=michaelpg@chromium.org,fukino@chromium.org,mfoltz@chromium.org
BUG=425626

Review URL: https://codereview.chromium.org/1224783005

Cr-Commit-Position: refs/heads/master@{#337882}"
CVE-2013-6663,59296d9276ffcc8bced092828210748d2ed19ab0,"PPB_Flash.Navigate(): Disallow certain HTTP request headers.

With this CL, PPB_Flash.Navigate() fails the operation with
PP_ERROR_NOACCESS if the request headers contain non-simple headers.

BUG=332023
TEST=None

Review URL: https://codereview.chromium.org/136393004

git-svn-id: svn://svn.chromium.org/chrome/trunk/src@249114 0039d316-1c4b-4281-b951-d872f2087c98"
CVE-2013-6667,201d2ae4d50a755f3b4ba799c00590cfa2fe3b93,"[Android WebView] Fix a couple of typos

Fix a couple of typos in variable names/commentary introduced in:
https://codereview.chromium.org/1315633003/

No functional effect.

BUG=156062

Review URL: https://codereview.chromium.org/1331943002

Cr-Commit-Position: refs/heads/master@{#348175}"
CVE-2013-6663,c21d7ac13d69cbadbbb5b2dc147be1933d52147a,"Use the host coordinate when comparing to host window bounds.

I somehow overlooked this and the test was not strict enough to catch this.

BUG=521919
TEST=Updated ScreenPositionControllerTest.ConvertHostPointToScreenHiDPI so that it fails without the patch.

Review URL: https://codereview.chromium.org/1293373002

Cr-Commit-Position: refs/heads/master@{#344186}"
CVE-2013-6661,23cbfc1d685fa7389e88588584e02786820d4d26,"Add the SandboxedDMGParser and wire it up to the DownloadProtectionService.

BUG=496898,464083
R=isherman@chromium.org, kenrb@chromium.org, mattm@chromium.org, thestig@chromium.org

Review URL: https://codereview.chromium.org/1299223006 .

Cr-Commit-Position: refs/heads/master@{#344876}"
CVE-2013-6641,fb612ea97da6d058f017248c24efed2f0a958ad5,"libyuv roll from 978 to 979. libyuv.gyp fix for ios sim which is intel not arm, fixing a link error.
BUG=none
TEST=try bot=ios_dbg_simulator
R=wjia@chromium.org

Review URL: https://codereview.chromium.org/152993003

git-svn-id: svn://svn.chromium.org/chrome/trunk/src@249502 0039d316-1c4b-4281-b951-d872f2087c98"
CVE-2013-6643,fc343fd48badc0158dc2bb763e9a8b9342f3cb6f,"Fix a crash when a form control is in a past naems map of a demoted form element.

Note that we wanted to add the protector in FormAssociatedElement::setForm(),
but we couldn't do it because it is called from the constructor.

BUG=326854
TEST=automated.

Review URL: https://codereview.chromium.org/105693013

git-svn-id: svn://svn.chromium.org/blink/trunk@163680 bbb929c8-8fbe-4397-9dbb-9b2b20218538"
CVE-2013-6643,05c38f692a085aeb811bc867b78393441928d8ad,"Added shill histogram to UMA

Added the Network.Shill.Wifi.SignalAtDisconnect histogram to UMA.  This
histogram was developed previously, but was not added to UMA.

BUG=476674

Review URL: https://codereview.chromium.org/1080133002

Cr-Commit-Position: refs/heads/master@{#324969}"
CVE-2013-6644,db93178bcaaf7e99ebb18bd51fa99b2feaf47e1f,"[Extensions] Add GetInstalledExtension() method to ExtensionRegistry

This CL adds GetInstalledExtension() method to ExtensionRegistry and
uses it instead of deprecated ExtensionService::GetInstalledExtension()
in chrome/browser/ui/app_list/.

Part of removing the deprecated GetInstalledExtension() call
from the ExtensionService.

BUG=489687

Review URL: https://codereview.chromium.org/1130353010

Cr-Commit-Position: refs/heads/master@{#333036}"
CVE-2015-6792,054eb9147e0a877d52410a18c948035fa6062381,"Do not use wrapper for link in win cross build

This is follow up of
https://chromium.googlesource.com/chromium/src/+/f7d47b7e8c03400343d4b6753ff79ade9d09ca68

This CL specifies libpath explicitly for LIB directories.

Bug: 854849, 787903
Change-Id: I9b65b0c0980af1f7eb4ece2ffbb31d8bde44e7ce
Reviewed-on: https://chromium-review.googlesource.com/1109452
Commit-Queue: Takuto Ikuta <tikuta@chromium.org>
Reviewed-by: Nico Weber <thakis@chromium.org>
Cr-Commit-Position: refs/heads/master@{#569486}"
CVE-2015-6788,58f84d059486796cc3652797eab5eab997720cad,"Remove unused section in build file.

Bug: 812974
Change-Id: If3b39236ddc753f8ef3f8caab4b8c2a5b12497fd
Reviewed-on: https://chromium-review.googlesource.com/988799
Commit-Queue: Fabrice de Gans-Riberi <fdegans@chromium.org>
Commit-Queue: Sergey Ulanov <sergeyu@chromium.org>
Reviewed-by: Sergey Ulanov <sergeyu@chromium.org>
Reviewed-by: Tommi <tommi@chromium.org>
Cr-Commit-Position: refs/heads/master@{#548273}"
CVE-2015-6789,3a035998dfcdcb0856f3b7b8e87b3bba0f1ab0be,"Slightly simplify fuzzer_test by using gn's new-ish not_needed() function.

No intended behavior change.

Bug: none
Change-Id: I1191d7dd55108a4ae9fdab19ee299bf6c6c08ec2
Reviewed-on: https://chromium-review.googlesource.com/1055749
Reviewed-by: Max Moroz <mmoroz@chromium.org>
Commit-Queue: Nico Weber <thakis@chromium.org>
Cr-Commit-Position: refs/heads/master@{#557981}"
CVE-2015-6790,b770d85e37b2d0e248f04cf20606a2f3871ef039,"Make WebPageSerializerImpl to escape URL attribute values in result.

This patch makes |WebPageSerializerImpl| to escape URL attribute values rather
than directly output URL attribute values into result.

BUG=542054
TEST=webkit_unit_tests --gtest_filter=WebPageSerializerTest.URLAttributeValues

Review URL: https://codereview.chromium.org/1398453005

Cr-Commit-Position: refs/heads/master@{#353712}"
CVE-2015-6791,7e995b26a5a503adefc0ad40435f7e16a45434c2,"Add a fake DriveFS launcher client.

Using DriveFS requires building and deploying ChromeOS. Add a client for
the fake DriveFS launcher to allow the use of a real DriveFS from a
ChromeOS chroot to be used with a target_os=""chromeos"" build of chrome.
This connects to the fake DriveFS launcher using mojo over a unix domain
socket named by a command-line flag, using the launcher to create
DriveFS instances.

Bug: 848126
Change-Id: I22dcca154d41bda196dd7c1782bb503f6bcba5b1
Reviewed-on: https://chromium-review.googlesource.com/1098434
Reviewed-by: Xiyuan Xia <xiyuan@chromium.org>
Commit-Queue: Sam McNally <sammc@chromium.org>
Cr-Commit-Position: refs/heads/master@{#567513}"
CVE-2015-6765,e5c298b780737c53fa9aae44d6fef522931d88b0,"AppCache: fix a browser crashing bug that can happen during updates.

BUG=558589

Review URL: https://codereview.chromium.org/1463463003

Cr-Commit-Position: refs/heads/master@{#360967}"
CVE-2015-6766,2cb006bc9d3ad16353ed49c2b75faea618156d0f,"Fix possible map::end() dereference in AppCacheUpdateJob triggered by a compromised renderer.

BUG=551044

Review URL: https://codereview.chromium.org/1418783005

Cr-Commit-Position: refs/heads/master@{#358815}"
CVE-2015-6767,4b5eefe562bd45c059f5dd93079450db5610788a,"AppCache: Use WeakPtr<> to fix a potential uaf bug.

BUG=554908

Review URL: https://codereview.chromium.org/1441683004

Cr-Commit-Position: refs/heads/master@{#359930}"
CVE-2015-6768,4c8b008f055f79e622344627fed7f820375a4f01,"Change Document::detach() to RELEASE_ASSERT all subframes are gone.

BUG=556724,577105

Review URL: https://codereview.chromium.org/1667573002

Cr-Commit-Position: refs/heads/master@{#373642}"
CVE-2015-6769,33c5e0a9db05dbd2f7793c23ac23b7aa6a556c05,"Fixing names of password_manager kEnableManualFallbacksFilling feature.

Fixing  names of password_manager kEnableManualFallbacksFilling feature
as per the naming convention.

Bug: 785953
Change-Id: I4a4baa1649fe9f02c3783a5e4c40bc75e717cc03
Reviewed-on: https://chromium-review.googlesource.com/900566
Reviewed-by: Vaclav Brozek <vabr@chromium.org>
Commit-Queue: NIKHIL SAHNI <nikhil.sahni@samsung.com>
Cr-Commit-Position: refs/heads/master@{#534923}"
